Menu,Price,Rating,Review,Category
Taco vegetariano,7.50,4.5,2340.0,Comida
Taco al pastor,7.50,4.5,2340.0,Comida
Taco de salmão,5.00,4.6,6520.0,Comida
Taco de atum,5.00,4.6,6520.0,Comida
Taco de salmão,6.00,4.7,2030.0,Comida
Taco de atum,6.50,4.7,2030.0,Comida
Taco de salmão,7.95,4.6,289.0,Comida
Taco de atum,7.95,4.6,289.0,Comida
Taco salmão,8.50,2.4,13.0,Comida
Taco frango,8.20,2.4,13.0,Comida
Taco atum,8.50,2.4,13.0,Comida
Taco de atum,7.95,4.7,71.0,Comida
Taco de salmão,7.95,4.7,71.0,Comida
Taco de salmão,6.50,4.6,710.0,Comida
Taco pastor,6.50,4.6,710.0,Comida
Taco vegetariano,6.50,4.6,710.0,Comida
Taco de frango,8.99,4.7,46.0,Comida
Taco salmão,5.95,4.7,1740.0,Comida
Taco atum,5.95,4.7,1740.0,Comida
Taco frango,5.55,4.7,1740.0,Comida
Taco kebab,7.15,4.5,16.0,Comida
Taco kebab,9.50,4.5,16.0,Comida
Taco de salmão,7.10,4.3,328.0,Comida
Taco salmão,11.99,4.7,1470.0,Comida
Taco kebab,5.90,4.7,259.0,Comida
Taco kebab,6.99,4.7,259.0,Comida
Taco de salmão,5.00,4.5,1190.0,Comida
Taco de atum,5.00,4.5,1190.0,Comida
Taco salmão,7.50,4.7,2090.0,Comida
Taco de atum,8.00,4.7,2090.0,Comida
Taco de frango,6.00,3.8,19.0,Comida
Taco vegetarianos,6.00,3.8,19.0,Comida
Taco carnitas,9.75,4.7,3110.0,Comida
Taco vegetariano,9.75,4.7,3110.0,Comida
Taco de salmão,14.80,4.9,116.0,Comida
Taco camarão,12.50,4.7,5510.0,Comida
Taco,12.49,4.7,4940.0,Comida
Taco,8.95,4.7,8050.0,Comida
Taco kebab,6.99,4.4,122.0,Comida
Taco de salmão,7.10,4.6,305.0,Comida
Taco de salmão,8.00,4.4,66.0,Comida
Taco de salmão,13.50,4.9,11.0,Comida
Taco de camarão,8.40,4.8,35.0,Comida
Taco lovers,25.40,4.5,69.0,Comida
Taco power,9.65,4.5,69.0,Comida
Taco supreme,10.15,4.5,69.0,Comida
Taco power combo,25.95,4.5,69.0,Comida
Taco lovers,25.40,4.5,69.0,Comida
Taco crchy supreme,3.50,4.5,69.0,Comida
Taco soft supreme,3.50,4.5,69.0,Comida
Taco frango,9.50,4.4,400.0,Comida
Taco de salmão,7.10,4.6,2900.0,Comida
Taco de frango,9.00,4.5,97.0,Comida
Taco de camarão,13.00,4.6,21.0,Comida
Taco de frango,12.00,4.6,21.0,Comida
Taco salmão,10.00,4.5,199.0,Comida
Taco de salmão,8.50,4.6,335.0,Comida
Taco de camarão,6.60,4.6,489.0,Comida
Taco vegetariano,3.30,4.6,489.0,Comida
Taco al pastor,6.90,4.0,17.0,Comida
Taco,13.00,4.5,219.0,Comida
Taco pastor,14.10,4.9,55.0,Comida
Taco de camarão,18.10,4.9,55.0,Comida
Taco carnitas,13.60,4.9,55.0,Comida
Taco,15.00,4.6,108.0,Comida
Taco,12.00,4.6,108.0,Comida
Taco de frango,9.00,4.5,15.0,Comida
Taco de salmão,10.90,4.5,15.0,Comida
Taco de camarão,10.90,4.5,15.0,Comida
Taco vegetariano,8.90,4.5,15.0,Comida
Taco de carne,9.00,4.5,15.0,Comida
Taco al pastor,3.80,4.5,40.0,Comida
Taco pastor,2.60,4.4,37.0,Comida
Taco,8.95,4.7,600.0,Comida
Taco de frango,13.00,4.2,112.0,Comida
Taco de carne,13.00,4.2,112.0,Comida
Taco de camarão,13.00,4.2,112.0,Comida
Taco al pastor,13.50,4.7,650.0,Comida
Taco,8.95,4.6,7150.0,Comida
Taco camarão,12.50,4.8,1460.0,Comida
Taco lovers,25.40,4.5,4570.0,Comida
Taco supreme,10.15,4.5,4570.0,Comida
Taco power,9.65,4.5,4570.0,Comida
Taco power combo,25.95,4.5,4570.0,Comida
Taco lovers,25.40,4.5,4570.0,Comida
Taco crchy supreme,3.50,4.5,4570.0,Comida
Taco soft supreme,3.50,4.5,4570.0,Comida
Taco kebab,9.50,4.4,2310.0,Comida
Taco kebab,12.50,4.4,2310.0,Comida
Taco kebab,12.50,4.4,3100.0,Comida
Taco kebab,9.50,4.4,3100.0,Comida
Taco pastor,14.10,4.7,500.0,Comida
Taco de camarão,18.10,4.7,500.0,Comida
Taco carnitas,11.70,4.7,500.0,Comida
Taco vegetarianos,5.00,4.4,49.0,Comida
Taco de frango,5.50,4.4,49.0,Comida
Taco de salmão,5.50,4.8,1950.0,Comida
Taco de frango,5.50,4.8,1950.0,Comida
Taco de atum,5.50,4.8,1950.0,Comida
Taco de frango,6.50,4.9,1860.0,Comida
Taco de salmão,7.50,4.9,1860.0,Comida
Taco vegetarianos,6.50,4.9,1860.0,Comida
Taco de frango,9.10,4.9,153.0,Comida
Taco kebab,9.50,4.4,67.0,Comida
Taco kebab,12.50,4.4,67.0,Comida
Taco kebab,12.50,4.6,1540.0,Comida
Taco kebab,9.50,4.6,1540.0,Comida
Poké salmon bowl,13.50,4.6,11.0,Comida
Poké vegetariano,13.95,4.0,33.0,Comida
Poké fresh,14.95,4.0,33.0,Comida
Poké salmon,14.95,4.0,33.0,Comida
Poké best mix,9.95,4.0,33.0,Comida
Poké fresh,9.50,4.0,33.0,Comida
Poké fresh,14.95,4.0,33.0,Comida
Poké healthy,11.90,4.0,33.0,Comida
Poké yammy,11.90,4.0,33.0,Comida
Poké best mix,14.95,4.0,33.0,Comida
Poké vegetariano,13.95,4.0,33.0,Comida
Poké atum bowl,14.20,4.3,19.0,Comida
Poké frango bowl,12.99,4.3,19.0,Comida
Poké mix bowl,14.20,4.3,19.0,Comida
Poké salmon bowl,13.20,4.3,19.0,Comida
Poké frango bowl,9.99,4.3,19.0,Comida
Poké salmon bowl,8.99,4.3,19.0,Comida
Poké atum bowl,9.99,4.3,19.0,Comida
Poké mix bowl,10.49,4.3,19.0,Comida
Poké vegetal,10.90,4.6,201.0,Comida
Poké honest,10.70,4.7,12800.0,Comida
Poké frango,11.95,4.5,940.0,Comida
Poké salmão braseado,15.99,4.2,1140.0,Comida
Poké vegetariano bowl,12.50,4.0,66.0,Comida
Poké salmon bowl,14.50,4.0,66.0,Comida
Poké mix bowl,14.50,4.0,66.0,Comida
Poké atum bowl,14.50,4.0,66.0,Comida
Poké bowl tamanho regular,11.95,4.8,295.0,Comida
Poké bowl tamanho grande,12.95,4.8,295.0,Comida
Poké healthy,14.99,4.7,101.0,Comida
Poké camarão,14.99,4.7,101.0,Comida
Poké salmão braseado,8.95,4.7,101.0,Comida
Poké veg,8.95,4.7,101.0,Comida
Poké cherry,10.90,4.5,2400.0,Comida
Poké salmão ball,10.90,4.5,2400.0,Comida
Poké camarão,10.90,4.5,2400.0,Comida
Poké frango,10.90,4.5,2400.0,Comida
Poké bowl tamanho regular,12.95,4.8,1570.0,Comida
Poké bowl tamanho grande,13.95,4.8,1570.0,Comida
Poké salmão,11.50,4.5,32.0,Comida
Poké vegetal,9.90,4.5,32.0,Comida
Poké camarão,12.00,4.5,32.0,Comida
Poké combi,13.40,4.6,2460.0,Comida
Poké combi,52.90,4.6,2460.0,Comida
Poké mix,12.90,4.8,570.0,Comida
Poké vegetal,10.00,4.8,570.0,Comida
Poké faça seu,9.50,4.8,570.0,Comida
Poké misto,13.99,4.5,364.0,Comida
Poké vegetariano,10.50,4.5,364.0,Comida
Poké healthy,9.50,4.5,364.0,Comida
Poké just ebi,14.70,4.7,4270.0,Comida
Poké justhot,15.40,4.7,4270.0,Comida
Poké just picante tuna,14.70,4.7,4270.0,Comida
Poké justfresh,13.40,4.7,4270.0,Comida
Poké just light salmão,13.40,4.7,4270.0,Comida
Poké just ebi,14.70,4.7,4270.0,Comida
Poké just light atum,13.40,4.7,4270.0,Comida
Poké faça sua,15.40,4.7,4270.0,Comida
Poké mix,14.60,4.8,20.0,Comida
Poké de frango,14.99,3.1,50.0,Comida
Poké mix,16.99,3.1,50.0,Comida
Poké de salmão,16.50,3.1,50.0,Comida
Poké de atum,13.99,3.1,50.0,Comida
Poké salmão,15.50,4.4,154.0,Comida
Poké salmão,18.90,4.4,840.0,Comida
Poké misto,15.00,4.4,840.0,Comida
Poké vegan,15.00,4.4,840.0,Comida
Poké salmão,13.50,4.0,172.0,Comida
Poké atum,13.99,4.0,172.0,Comida
Poké de salmão,12.50,4.9,75.0,Comida
Poké mix,15.50,4.9,75.0,Comida
Poké de atum,14.00,4.9,75.0,Comida
Poké faça seu,14.80,4.6,2360.0,Comida
Poké de salmão,13.50,4.6,2360.0,Comida
Poké frango bowl,8.49,4.6,234.0,Comida
Poké bowl,12.50,4.6,262.0,Comida
Poké salmão braseado,15.50,4.6,2050.0,Comida
Poké cherry,15.50,4.6,2050.0,Comida
Poké frango,14.95,4.6,2050.0,Comida
Poké salmão braseado,9.95,4.6,2050.0,Comida
Poké frango,9.50,4.6,2050.0,Comida
Poké ebi,11.95,4.6,2050.0,Comida
Poké yammy,11.90,4.6,2050.0,Comida
Poké cherry,9.50,4.6,2050.0,Comida
Poké healthy,11.90,4.6,2050.0,Comida
Poké best mix,9.99,4.6,2050.0,Comida
Poké fresco,15.50,4.6,2050.0,Comida
Poké delícias tailandesas,15.95,4.6,2050.0,Comida
Poké vegetariano bowl,14.50,4.6,2050.0,Comida
Poké especial,9.95,4.6,2050.0,Comida
Poké,13.05,4.5,1120.0,Comida
Poké salmon,9.00,4.3,29.0,Comida
Poké tuna,9.00,4.3,29.0,Comida
Poké crie sua favorite just click & ready,12.90,4.7,18.0,Comida
Poké cherry,13.21,4.7,18.0,Comida
Poké,15.90,4.7,18.0,Comida
Poké,15.99,4.7,18.0,Comida
Poké,16.50,4.7,18.0,Comida
Poké salmão ball,12.90,4.7,18.0,Comida
Poké salmão,17.55,4.7,4210.0,Comida
Poké camarão,19.60,4.7,4210.0,Comida
Poké honest,10.70,4.7,6100.0,Comida
Poké bowl tamanho regular,11.95,4.8,126.0,Comida
Poké bowl tamanho grande,12.95,4.8,126.0,Comida
Poké bowl tamanho regular,11.95,4.7,1430.0,Comida
Poké bowl tamanho grande,12.95,4.7,1430.0,Comida
Poké vegetariano,12.00,4.5,37.0,Comida
Poké tuna,12.00,4.5,37.0,Comida
Poké especial,12.00,4.5,37.0,Comida
Poké bowl de salmão,14.00,4.9,241.0,Comida
Poké de salmão,22.10,4.8,42.0,Comida
Poké de atum,10.95,4.8,42.0,Comida
Poké veg,9.50,4.8,42.0,Comida
Poké de camarão,15.99,4.7,20.0,Comida
Poké de frango,15.99,4.7,20.0,Comida
Poké crie sua favorite just click & ready,12.90,4.5,446.0,Comida
Poké cherry,13.21,4.5,446.0,Comida
Poké,15.90,4.5,446.0,Comida
Poké,15.99,4.5,446.0,Comida
Poké,16.50,4.5,446.0,Comida
Poké salmão ball,12.90,4.5,446.0,Comida
Poké classic,16.99,4.4,31.0,Comida
Poké frango,15.90,4.4,31.0,Comida
Poké crie sua favorite just click & ready,13.90,4.4,31.0,Comida
Poké camarao,15.99,4.4,31.0,Comida
Poké cherry,12.90,4.4,31.0,Comida
Poké salmão ball,11.90,4.4,31.0,Comida
Poké de camarão,9.90,4.5,54.0,Comida
Poké classic,9.99,4.5,54.0,Comida
Poké salmão ball,10.50,4.5,54.0,Comida
Poké de frango,14.99,4.5,54.0,Comida
Poké cherry,16.50,4.5,54.0,Comida
Poké crie sua favorite just click & ready,12.99,4.2,29.0,Comida
Poké salmão ball,12.80,4.2,29.0,Comida
Poké frango,14.99,4.2,29.0,Comida
Poké camarão,14.99,4.2,29.0,Comida
Poké classic,11.90,4.3,28.0,Comida
Poké de camarão,14.99,4.3,28.0,Comida
Poké de frango,14.90,4.3,28.0,Comida
Poké cherry,11.90,4.3,28.0,Comida
Poké de camarão,14.99,4.7,169.0,Comida
Poké de salmão,9.50,4.5,710.0,Comida
Poké de atum,9.50,4.5,710.0,Comida
Poké crie sua favorite just click & ready,12.90,4.4,175.0,Comida
Poké cherry,13.21,4.4,175.0,Comida
Poké,15.90,4.4,175.0,Comida
Poké,15.99,4.4,175.0,Comida
Poké,16.50,4.4,175.0,Comida
Poké salmão ball,12.90,4.4,175.0,Comida
Poké de camarão,15.99,3.9,11.0,Comida
Poké de frango,15.99,3.9,11.0,Comida
Poké healthy,11.20,4.3,30.0,Comida
Poké vegetariano,10.50,4.3,30.0,Comida
Poké salmão braseado,11.90,4.3,30.0,Comida
Poké misto,12.50,4.3,30.0,Comida
Poké bowl,11.60,4.7,3980.0,Comida
Poké crispy,12.80,4.7,3980.0,Comida
Poké atum,11.99,4.5,1490.0,Comida
Poké salmão,11.99,4.5,1490.0,Comida
Poké tuna,14.80,4.7,2020.0,Comida
Poké bowl,9.50,4.6,10200.0,Comida
Poké bowl,9.50,4.6,10200.0,Comida
Poké faça sua,13.20,4.7,329.0,Comida
Poké justhot,13.20,4.7,329.0,Comida
Poké justfresh,12.10,4.7,329.0,Comida
Poké just ebi,12.10,4.7,329.0,Comida
Poké just light salmão,12.10,4.7,329.0,Comida
Poké just light atum,12.10,4.7,329.0,Comida
Poké just picante tuna,12.10,4.7,329.0,Comida
Poké combi,52.90,4.7,4840.0,Comida
Poké frango,10.90,4.7,138.0,Comida
Poké salmão ball,10.90,4.7,138.0,Comida
Poké camarão,10.90,4.7,138.0,Comida
Poké cherry,10.90,4.7,138.0,Comida
Poké misto,12.00,4.3,820.0,Comida
Poké healthy,11.00,4.3,820.0,Comida
Poké vegetariano,12.00,4.3,820.0,Comida
Poké de salmão,14.90,4.5,412.0,Comida
Poké vegetal,14.90,4.5,412.0,Comida
Poké salmon,15.00,4.5,446.0,Comida
Poké tuna,15.00,4.5,446.0,Comida
Poké vegetariano,14.00,4.5,446.0,Comida
Poké de camarão,15.50,4.5,620.0,Comida
Poké ebi,10.40,4.7,60.0,Comida
Poké bowl salmão,12.95,4.7,1370.0,Comida
Poké bowl atum,12.95,4.7,1370.0,Comida
Poké bowl de atum,11.40,4.0,740.0,Comida
Poké bowl,16.40,4.7,3370.0,Comida
Poké bowl,16.40,4.7,3370.0,Comida
Poké bowl,16.40,4.7,3370.0,Comida
Poké bowl vegetal,14.40,4.7,3370.0,Comida
Poké bowl,16.40,4.7,3370.0,Comida
Poké bowl salmão,14.40,4.2,409.0,Comida
Poké bowl salmão,14.40,4.2,409.0,Comida
Poké bowl atum,14.40,4.2,409.0,Comida
Poké bowl vegan,14.40,4.2,409.0,Comida
Poké bowl de salmão,9.50,4.6,6880.0,Comida
Poké bowl tamanho grande,13.95,4.7,530.0,Comida
Poké bowl tamanho regular,12.95,4.7,530.0,Comida
Poké salmão ball,10.90,4.5,117.0,Comida
Poké camarão,10.90,4.5,117.0,Comida
Poké cherry,10.90,4.5,117.0,Comida
Poké frango,10.90,4.5,117.0,Comida
Poké bowl salmão,9.50,4.4,12500.0,Comida
Poké bowl atum,9.50,4.4,12500.0,Comida
Poké de salmão,10.50,4.7,960.0,Comida
Poké mix,11.00,4.7,960.0,Comida
Poké vegetariano,9.00,4.7,960.0,Comida
Poké bowl atum,12.95,4.7,401.0,Comida
Poké salmão braseado,14.95,4.6,1380.0,Comida
Poké ebi,8.95,4.6,1380.0,Comida
Poké vegan,9.95,4.6,1380.0,Comida
Poké vegetariano,11.95,4.6,1380.0,Comida
Poké frango bowl,0.50,4.6,1380.0,Comida
Poké atum,11.99,4.6,1610.0,Comida
Poké salmão,11.99,4.6,1610.0,Comida
Poké de camarão,11.99,4.6,1610.0,Comida
Poké vegetal,11.00,4.1,14.0,Comida
Poké frango,11.50,4.1,14.0,Comida
Poké salmon,11.50,4.1,14.0,Comida
Poké yammy,11.95,4.6,690.0,Comida
Poké especial,17.99,4.0,21.0,Comida
Poké camarão,10.49,4.0,21.0,Comida
Poké de salmão,11.00,4.6,281.0,Comida
Poké bowl de salmão,13.75,4.6,42.0,Comida
Poké bowl vegetariano,10.95,4.6,42.0,Comida
Poké,11.50,4.6,6520.0,Comida
Poké bowl de atum,8.95,4.7,620.0,Comida
Poké bowl de salmão,14.95,4.7,620.0,Comida
Poké veg,7.75,4.7,620.0,Comida
Poké bowl tamanho grande,12.95,4.5,125.0,Comida
Poké bowl tamanho regular,11.95,4.5,125.0,Comida
Poké de salmão,13.00,4.7,3110.0,Comida
Poké de atum,13.50,4.7,3110.0,Comida
Poké de salmão,15.99,4.4,432.0,Comida
Poké de atum,15.99,4.4,432.0,Comida
Poké especial,15.50,4.3,121.0,Comida
Poké crispy,13.00,4.3,121.0,Comida
Poké salmon,16.90,4.3,121.0,Comida
Poké bowl,11.60,4.7,4360.0,Comida
Poké crispy,12.80,4.7,4360.0,Comida
Poké vegetariano bowl,8.50,3.9,64.0,Comida
Poké salmon bowl,8.50,3.9,64.0,Comida
Poké mix bowl,9.99,3.9,64.0,Comida
Poké atum bowl,9.50,3.9,64.0,Comida
Poké vegetariano bowl,12.50,3.9,64.0,Comida
Poké salmon bowl,14.50,3.9,64.0,Comida
Poké mix bowl,14.99,3.9,64.0,Comida
Poké atum bowl,14.50,3.9,64.0,Comida
Poké camarao,14.90,4.8,187.0,Comida
Poké bowl,9.50,4.5,4050.0,Comida
Poké bowl,9.50,4.5,4050.0,Comida
Poké salmão ball,10.90,4.6,178.0,Comida
Poké camarão,10.90,4.6,178.0,Comida
Poké frango,10.90,4.6,178.0,Comida
Poké cherry,10.90,4.6,178.0,Comida
Poké salmão ball,11.90,4.7,111.0,Comida
Poké camarao,11.20,4.7,111.0,Comida
Poké frango,12.90,4.7,111.0,Comida
Poké cherry,11.90,4.7,111.0,Comida
Poké salmon,15.00,4.6,1240.0,Comida
Poké tuna,15.00,4.6,1240.0,Comida
Poké vegetariano,14.00,4.6,1240.0,Comida
Poké justhot,15.40,4.5,2100.0,Comida
Poké faça sua,15.40,4.5,2100.0,Comida
Poké just ebi,14.70,4.5,2100.0,Comida
Poké justfresh,13.40,4.5,2100.0,Comida
Poké just light atum,13.40,4.5,2100.0,Comida
Poké just light salmão,13.40,4.5,2100.0,Comida
Poké just picante tuna,14.70,4.5,2100.0,Comida
Poké de frango,12.00,4.4,4260.0,Comida
Poké vegetal,12.00,4.4,4260.0,Comida
Poké de salmão,10.50,2.4,13.0,Comida
Poké de atum,10.60,2.4,13.0,Comida
Poké salmão,15.90,4.3,990.0,Comida
Poké misto,15.00,4.3,990.0,Comida
Poké vegan,15.00,4.3,990.0,Comida
Poké salmon,10.50,4.8,20.0,Comida
Poké tuna,10.90,4.8,20.0,Comida
Poké veg,9.50,4.8,20.0,Comida
Poké frango,7.99,4.5,81.0,Comida
Poké vegan,16.50,4.5,81.0,Comida
Poké salmão,13.50,4.7,55.0,Comida
Poké mix,14.50,4.7,55.0,Comida
Poké salmão braseado,15.99,4.4,560.0,Comida
Poké bowl,14.46,4.2,117.0,Comida
Poké honest,10.70,4.8,3260.0,Comida
Poké bowl tamanho grande,12.95,4.7,471.0,Comida
Poké bowl tamanho regular,11.95,4.7,471.0,Comida
Poké salmão,17.55,4.8,263.0,Comida
Poké camarão,19.60,4.8,263.0,Comida
Poké salmão,16.50,4.6,710.0,Comida
Poké salmão,16.50,4.6,710.0,Comida
Poké atum,15.70,4.6,710.0,Comida
Poké delícias tailandesas,15.95,4.7,500.0,Comida
Poké fresco,15.50,4.7,500.0,Comida
Poké delícias tailandesas,9.90,4.7,500.0,Comida
Poké bowl de salmão,15.47,4.6,620.0,Comida
Poké bowl vegetariano,14.23,4.6,620.0,Comida
Poké salmon bowl,14.99,4.5,228.0,Comida
Poké frango bowl,14.20,4.5,228.0,Comida
Poké salmon bowl,14.95,4.5,16.0,Comida
Poké faça seu,10.50,4.8,39.0,Comida
Poké de salmão,14.00,4.8,39.0,Comida
Poké,11.50,4.2,22.0,Comida
Poké crie sua favorite just click & ready,12.99,4.3,58.0,Comida
Poké salmão ball,12.80,4.3,58.0,Comida
Poké frango,14.99,4.3,58.0,Comida
Poké camarão,14.99,4.3,58.0,Comida
Poké bowl,18.00,4.8,129.0,Comida
Poké bowl,20.00,4.8,129.0,Comida
Poké crie sua favorite just click & ready,12.90,4.4,95.0,Comida
Poké cherry,13.21,4.4,95.0,Comida
Poké,15.90,4.4,95.0,Comida
Poké,15.99,4.4,95.0,Comida
Poké,16.50,4.4,95.0,Comida
Poké salmão ball,12.90,4.4,95.0,Comida
Poké salmão,11.99,4.6,1420.0,Comida
Poké de camarão,11.99,4.6,1420.0,Comida
Poké fresco,14.95,4.6,147.0,Comida
Poké sauce,0.60,4.5,630.0,Comida
Poké classic,12.50,4.6,37.0,Comida
Poké sauce,1.00,4.3,461.0,Comida
Poké combi,13.40,4.7,5140.0,Comida
Poké combi,52.90,4.7,5140.0,Comida
Poké faça seu,14.80,4.7,239.0,Comida
Poké de salmão,13.50,4.7,239.0,Comida
Poké de salmão,12.00,4.5,1190.0,Comida
Poké vegetariano,11.00,4.5,1190.0,Comida
Poké salmão,13.50,4.7,2090.0,Comida
Poké atum,14.50,4.7,2090.0,Comida
Poké vegetariano,12.50,4.7,2090.0,Comida
Poké vegan,11.00,4.7,401.0,Comida
Poké vegan,11.00,4.7,401.0,Comida
Poké salmon,13.00,4.7,401.0,Comida
Poké salmão,9.45,4.9,35.0,Comida
Poké vegetal,9.00,4.9,35.0,Comida
Poké atum,9.95,4.9,35.0,Comida
Poké bowl,15.50,4.7,2870.0,Comida
Poké salmão,18.90,4.3,266.0,Comida
Poké misto,15.00,4.3,266.0,Comida
Poké vegan,15.00,4.3,266.0,Comida
Poké fresco,14.95,4.7,560.0,Comida
Poké delícias tailandesas,15.95,4.7,560.0,Comida
Poké vegetariano bowl,13.95,4.7,560.0,Comida
Poké especial,15.95,4.7,560.0,Comida
Poké fresco,9.95,4.7,560.0,Comida
Poké especial,9.95,4.7,560.0,Comida
Poké delícias tailandesas,10.50,4.7,560.0,Comida
Poké vegetariano bowl,9.50,4.7,560.0,Comida
Poké de salmão,15.00,4.5,429.0,Comida
Poké ebi,14.00,4.5,429.0,Comida
Poké vegan,11.00,4.5,429.0,Comida
Poké honest,10.70,4.8,2570.0,Comida
Poké salmon,14.95,4.5,418.0,Comida
Poké vegetariano,13.95,4.5,418.0,Comida
Poké fresh,14.95,4.5,418.0,Comida
Poké best mix,14.95,4.5,418.0,Comida
Poké best mix,9.95,4.5,418.0,Comida
Poké fresh,9.50,4.5,418.0,Comida
Poké best mix,14.95,4.5,418.0,Comida
Poké fresh,14.95,4.5,418.0,Comida
Poké healthy,11.90,4.5,418.0,Comida
Poké yammy,11.90,4.5,418.0,Comida
Poké vegetariano,13.95,4.5,418.0,Comida
Poké salmão,14.00,4.6,1900.0,Comida
Poké salmão braseado,13.95,4.6,50.0,Comida
Poké vegetariano,11.00,4.6,50.0,Comida
Poké combi,52.90,4.7,7060.0,Comida
Poké vegetariano,13.95,4.5,153.0,Comida
Poké fresh,14.95,4.5,153.0,Comida
Poké salmon,14.95,4.5,153.0,Comida
Poké fresh,13.95,4.5,153.0,Comida
Poké healthy,11.90,4.5,153.0,Comida
Poké yammy,11.90,4.5,153.0,Comida
Poké best mix,14.95,4.5,153.0,Comida
Poké vegetariano,13.95,4.5,153.0,Comida
Poké sauce,1.00,4.5,520.0,Comida
Poké salmão,15.60,4.5,1220.0,Comida
Poké atum,16.00,4.5,1220.0,Comida
Poké especial,12.00,4.7,433.0,Comida
Poké tuna,12.00,4.7,433.0,Comida
Poké vegetariano,12.00,4.7,433.0,Comida
Poké bowl,11.60,4.7,5320.0,Comida
Poké crispy,12.80,4.7,5320.0,Comida
Poké bowl salmão,14.40,4.5,1070.0,Comida
Poké bowl salmão,14.40,4.5,1070.0,Comida
Poké bowl vegan,14.40,4.5,1070.0,Comida
Poké bowl atum,14.40,4.5,1070.0,Comida
Poké frango,11.95,4.6,3600.0,Comida
Poké bowl salmão,12.20,4.7,1350.0,Comida
Poké bowl vegetariano,11.10,4.7,1350.0,Comida
Poké de salmão,14.40,4.6,1190.0,Comida
Poké just ebi,14.70,4.7,1430.0,Comida
Poké faça sua,15.40,4.7,1430.0,Comida
Poké justhot,15.40,4.7,1430.0,Comida
Poké just ebi,14.70,4.7,1430.0,Comida
Poké justfresh,13.40,4.7,1430.0,Comida
Poké just light salmão,13.40,4.7,1430.0,Comida
Poké just light atum,13.40,4.7,1430.0,Comida
Poké just picante tuna,14.70,4.7,1430.0,Comida
Poké bowl salmão,15.40,4.8,35.0,Comida
Poké bowl atum,15.40,4.8,35.0,Comida
Poké bowl de salmão,17.55,4.5,274.0,Comida
Poké bowl de atum,17.55,4.5,274.0,Comida
Poké bowl vegetariano,17.55,4.5,274.0,Comida
Poké bowl salmão,11.90,4.7,1480.0,Comida
Poké salmão,9.50,4.4,550.0,Comida
Poké salmão,9.50,4.4,550.0,Comida
Poké faça seu,12.50,4.4,550.0,Comida
Poké de salmão,11.00,4.7,53.0,Comida
Poké bowl de salmão,14.50,4.9,45.0,Comida
Poké frango,11.95,4.6,1360.0,Comida
Poké faça sua,13.20,4.8,225.0,Comida
Poké justhot,13.20,4.8,225.0,Comida
Poké justfresh,12.10,4.8,225.0,Comida
Poké just picante tuna,12.10,4.8,225.0,Comida
Poké just ebi,12.10,4.8,225.0,Comida
Poké just light atum,12.10,4.8,225.0,Comida
Poké just light salmão,12.10,4.8,225.0,Comida
Poké bowl tamanho grande,12.95,4.7,560.0,Comida
Poké bowl tamanho regular,11.95,4.7,560.0,Comida
Poké sauce,0.60,4.6,346.0,Comida
Poké bowl atum,18.10,4.7,1870.0,Comida
Poké bowl salmão,17.10,4.7,1870.0,Comida
Poké salmão,15.90,4.5,4900.0,Comida
Poké salmão braseado,16.50,4.5,4900.0,Comida
Poké atum,16.50,4.5,4900.0,Comida
Poké vegetal,14.00,4.5,4900.0,Comida
Poké mix,16.90,4.5,4900.0,Comida
Poké salmão,14.50,4.5,199.0,Comida
Poké vegetariano,12.50,4.5,199.0,Comida
Poké bowl de salmão,13.50,4.6,2000.0,Comida
Poké bowl vegan,14.90,4.6,2000.0,Comida
Poké faça sua,12.00,4.6,1170.0,Comida
Poké justhot,11.00,4.6,1170.0,Comida
Poké justfresh,11.00,4.6,1170.0,Comida
Poké just ebi,11.00,4.6,1170.0,Comida
Poké just picante tuna,11.00,4.6,1170.0,Comida
Poké just light salmão,11.00,4.6,1170.0,Comida
Poké just light atum,11.00,4.6,1170.0,Comida
Poké de frango,8.90,4.6,224.0,Comida
Poké de salmão,9.50,4.6,224.0,Comida
Poké de camarão,9.90,4.6,224.0,Comida
Poké de atum,11.00,4.6,224.0,Comida
Poké vegetariano,8.50,4.6,224.0,Comida
Poké bowl de salmão,12.90,4.4,3070.0,Comida
Poké bowl de atum,11.90,4.4,3070.0,Comida
Poké de salmão,11.00,4.6,335.0,Comida
Poké crispy,12.90,4.0,58.0,Comida
Poké bowl de salmão,12.95,4.3,277.0,Comida
Poké bowl de atum,11.95,4.3,277.0,Comida
Poké bowl salmão,14.40,4.5,2410.0,Comida
Poké bowl atum,14.40,4.5,2410.0,Comida
Poké bowl vegan,14.40,4.5,2410.0,Comida
Poké de salmão,13.25,4.7,2130.0,Comida
Poké de atum,13.25,4.7,2130.0,Comida
Poké de camarão,13.25,4.7,2130.0,Comida
Poké salmon,11.95,4.6,1520.0,Comida
Poké de salmão,14.40,4.7,2340.0,Comida
Poké bowl salmão,12.50,4.4,4590.0,Comida
Poké bowl vegan,11.90,4.4,4590.0,Comida
Poké bowl,11.60,4.6,5570.0,Comida
Poké crispy,12.80,4.6,5570.0,Comida
Poké bowl salmão,14.40,4.4,590.0,Comida
